Timestamp,Sample,Ciclo,Fase,Bridge VAB (V),KEITHLEY Voltaje (V),TIVA Temp (C),Alicat Presion (kPA),Alicat Setpoint (kPA),Setpoint Enviado (kPA)
1.001318,1737,1,subida,493692416.000000,0.017948,None,6.0,6.0,6.0
1.095017,1738,1,subida,493700640.000000,0.017950,None,6.0,6.0,6.0
1.145030,1739,1,subida,493676928.000000,0.017947,None,6.0,6.0,6.0
1.194238,1740,1,subida,493616896.000000,0.017945,None,6.0,6.0,6.0
1.445127,1741,1,subida,493603840.000000,0.017946,None,6.0,6.0,6.0
1.511744,1742,1,subida,493629216.000000,0.017946,None,6.0,6.0,6.0
1.557737,1743,1,subida,493664288.000000,0.017948,None,6.0,6.0,6.0
1.648651,1744,1,subida,493631040.000000,0.017948,None,6.0,6.0,6.0
1.744861,1745,1,subida,493682848.000000,0.017948,None,6.0,6.0,6.0
1.844384,1746,1,subida,493670624.000000,0.017948,None,6.0,6.0,6.0
1.927405,1747,1,subida,493674592.000000,0.017948,None,6.0,6.0,6.0
1.973329,1748,1,subida,493674016.000000,0.017947,None,6.0,6.0,6.0
2.088154,1749,1,subida,493641312.000000,0.017946,None,6.0,6.0,6.0
2.202873,1750,1,subida,493624256.000000,0.017947,None,6.0,6.0,6.0
2.297704,1751,1,subida,493601856.000000,0.017944,None,6.0,6.0,6.0
2.344261,1752,1,subida,493590016.000000,0.017945,None,6.0,6.0,6.0
2.394737,1753,1,subida,493588192.000000,0.017944,None,6.0,6.0,6.0
2.501020,1754,1,subida,493570176.000000,0.017944,None,6.0,6.0,6.0
2.544346,1755,1,subida,493572288.000000,0.017944,None,6.0,6.0,6.0
2.602619,1756,1,subida,493583936.000000,0.017946,None,6.0,6.0,6.0
2.644224,1757,1,subida,493599968.000000,0.017945,None,6.0,6.0,6.0
2.711368,1758,1,subida,493622688.000000,0.017947,None,6.0,6.0,6.0
2.760785,1759,1,subida,493656992.000000,0.017948,None,6.0,6.0,6.0
2.852570,1760,1,subida,493664160.000000,0.017947,None,6.0,6.0,6.0
2.950939,1761,1,subida,493673888.000000,0.017948,None,6.0,6.0,6.0
3.028225,1762,1,subida,493707840.000000,0.017949,None,6.0,6.0,6.0
3.077689,1763,1,subida,493716032.000000,0.017950,None,6.0,6.0,6.0
3.128261,1764,1,subida,493708224.000000,0.017949,None,6.0,6.0,6.0
3.177486,1765,1,subida,493702880.000000,0.017948,None,6.0,6.0,6.0
3.288534,1766,1,subida,493661280.000000,0.017947,None,6.0,6.0,6.0
3.394660,1767,1,subida,493680928.000000,0.017948,None,6.0,6.0,6.0
3.444520,1768,1,subida,493683104.000000,0.017947,None,6.0,6.0,6.0
3.494678,1769,1,subida,493659968.000000,0.017947,None,6.0,6.0,6.0
3.538140,1770,1,subida,493645856.000000,0.017946,None,6.0,6.0,6.0
3.633437,1771,1,subida,493673472.000000,0.017948,None,6.0,6.0,6.0
3.694876,1772,1,subida,493695936.000000,0.017948,None,6.0,6.0,6.0
3.744500,1773,1,subida,493692672.000000,0.017948,None,6.0,6.0,6.0
3.794617,1774,1,subida,493680608.000000,0.017948,None,6.0,6.0,6.0
3.861036,1775,1,subida,493664128.000000,0.017947,None,6.0,6.0,6.0
3.894687,1776,1,subida,493643584.000000,0.017947,None,6.0,6.0,6.0
3.944568,1777,1,subida,493632288.000000,0.017947,None,6.0,6.0,6.0
4.100533,1778,1,subida,493658464.000000,0.017947,None,6.0,6.0,6.0
4.194478,1779,1,subida,493655136.000000,0.017946,None,6.0,6.0,6.0
4.265122,1780,1,subida,493643840.000000,0.017947,None,6.0,6.0,6.0
4.327767,1781,1,subida,493624320.000000,0.017946,None,6.0,6.0,6.0
4.372490,1782,1,subida,493629632.000000,0.017947,None,6.0,6.0,6.0
4.470695,1783,1,subida,493658208.000000,0.017947,None,6.0,6.0,6.0
4.577269,1784,1,subida,493666624.000000,0.017948,None,6.0,6.0,6.0
4.644373,1785,1,subida,493693408.000000,0.017949,None,6.0,6.0,6.0
4.694326,1786,1,subida,493700032.000000,0.017949,None,6.0,6.0,6.0
4.744779,1787,1,subida,493703232.000000,0.017949,None,6.0,6.0,6.0
4.822650,1788,1,subida,493694816.000000,0.017948,None,6.0,6.0,6.0
4.894440,1789,1,subida,493691136.000000,0.017948,None,6.0,6.0,6.0
4.944171,1790,1,subida,493688192.000000,0.017948,None,6.0,6.001,6.0
4.994499,1791,1,subida,493650560.000000,0.017948,None,6.0,6.0,6.0
5.044017,1792,1,subida,493651424.000000,0.017948,None,6.0,6.0,6.0
5.094154,1793,1,subida,493703104.000000,0.017950,None,6.0,6.0,6.0
5.144473,1794,1,subida,493714688.000000,0.017949,None,6.0,6.0,6.0
5.244171,1795,1,subida,493721280.000000,0.017949,None,6.0,6.0,6.0
5.394166,1796,1,subida,493718528.000000,0.017950,None,6.0,6.0,6.0
5.477434,1797,1,subida,493570976.000000,0.017946,None,6.0,6.0,6.0
5.571737,1798,1,subida,493609184.000000,0.017949,None,6.0,6.0,6.0
5.640411,1799,1,subida,493719328.000000,0.017949,None,6.0,6.0,6.0
5.794031,1800,1,subida,493726848.000000,0.017951,None,6.0,6.0,6.0
5.843675,1801,1,subida,493729120.000000,0.017950,None,6.0,6.0,6.0
5.893792,1802,1,subida,493733728.000000,0.017950,None,6.0,6.0,6.0
5.943909,1803,1,subida,493741824.000000,0.017950,None,6.0,6.0,6.0
5.993295,1804,1,subida,493735392.000000,0.017950,None,6.0,6.0,6.0
6.093712,1805,1,subida,493710144.000000,0.017950,None,6.0,6.0,6.0
6.143851,1806,1,subida,493736032.000000,0.017950,None,6.0,6.0,6.0
6.193821,1807,1,subida,493721536.000000,0.017949,None,6.0,6.0,6.0
6.264021,1808,1,subida,493692608.000000,0.017948,None,6.0,6.0,6.0
6.326599,1809,1,subida,493678976.000000,0.017948,None,6.0,6.0,6.0
6.443769,1810,1,subida,493648832.000000,0.017947,None,6.0,6.0,6.0
6.531403,1811,1,subida,493588704.000000,0.017945,None,6.0,6.0,6.0
6.610640,1812,1,subida,493683840.000000,0.017948,None,6.0,6.0,6.0
6.677105,1813,1,subida,493694592.000000,0.017948,None,6.0,6.0,6.0
6.727573,1814,1,subida,493673504.000000,0.017947,None,6.0,6.0,6.0
6.793696,1815,1,subida,493635008.000000,0.017946,None,6.0,6.0,6.0
6.893676,1816,1,subida,493628896.000000,0.017946,None,6.0,6.0,6.0
6.993901,1817,1,subida,493628512.000000,0.017946,None,6.0,6.0,6.0
7.043834,1818,1,subida,493579392.000000,0.017945,None,6.0,6.0,6.0
7.093797,1819,1,subida,493594272.000000,0.017947,None,6.0,6.0,6.0
7.192768,1820,1,subida,493685728.000000,0.017949,None,6.0,6.0,6.0
7.293248,1821,1,subida,493710240.000000,0.017949,None,6.0,6.0,6.0
7.364845,1822,1,subida,493714528.000000,0.017950,None,6.0,6.0,6.0
7.442790,1823,1,subida,493698496.000000,0.017948,None,6.0,6.0,6.0
7.510267,1824,1,subida,493650336.000000,0.017947,None,6.0,6.0,6.0
7.593697,1825,1,subida,493691904.000000,0.017949,None,6.0,6.0,6.0
7.743524,1826,1,subida,493653760.000000,0.017947,None,6.0,6.0,6.0
7.810213,1827,1,subida,493650912.000000,0.017947,None,6.0,6.0,6.0
7.876898,1828,1,subida,493661248.000000,0.017948,None,6.0,6.0,6.0
7.993733,1829,1,subida,493646976.000000,0.017948,None,6.0,6.0,6.0
8.093330,1830,1,subida,493661856.000000,0.017948,None,6.0,6.0,6.0
8.177161,1831,1,subida,493646592.000000,0.017947,None,6.0,6.0,6.0
8.226744,1832,1,subida,493646560.000000,0.017947,None,6.0,6.0,6.0
8.291300,1833,1,subida,493668864.000000,0.017948,None,6.0,6.0,6.0
8.372627,1834,1,subida,493652640.000000,0.017947,None,6.0,6.0,6.0
8.444031,1835,1,subida,493657472.000000,0.017947,None,6.0,6.0,6.0
8.493554,1836,1,subida,493676832.000000,0.017949,None,6.0,6.0,6.0
8.543357,1837,1,subida,493704928.000000,0.017950,None,6.0,5.999,6.0
8.592781,1838,1,subida,493719104.000000,0.017949,None,6.0,6.0,6.0
8.642786,1839,1,subida,493718304.000000,0.017950,None,6.0,6.001,6.0
8.692669,1840,1,subida,493705312.000000,0.017949,None,6.0,6.0,6.0
8.750008,1841,1,subida,493691456.000000,0.017949,None,6.0,6.0,6.0
8.793402,1842,1,subida,493688160.000000,0.017948,None,6.0,6.0,6.0
8.893464,1843,1,subida,493669120.000000,0.017948,None,6.0,6.0,6.0
8.977170,1844,1,subida,493630112.000000,0.017946,None,6.0,6.0,6.0
9.060042,1845,1,subida,493637632.000000,0.017947,None,6.0,6.0,6.0
9.143374,1846,1,subida,493668224.000000,0.017948,None,6.0,6.0,6.0
9.248630,1847,1,subida,493654816.000000,0.017948,None,6.0,6.0,6.0
9.342849,1848,1,subida,493672672.000000,0.017948,None,6.0,6.0,6.0
9.426748,1849,1,subida,493666368.000000,0.017948,None,6.0,6.0,6.0
9.493466,1850,1,subida,493668096.000000,0.017949,None,6.0,6.0,6.0
9.539049,1851,1,subida,493683040.000000,0.017949,None,6.0,6.0,6.0
9.593412,1852,1,subida,493689728.000000,0.017949,None,6.0,6.0,6.0
9.636715,1853,1,subida,493678240.000000,0.017948,None,6.0,6.0,6.0
9.693473,1854,1,subida,493669376.000000,0.017948,None,6.0,6.0,6.0
9.743623,1855,1,subida,493679360.000000,0.017949,None,6.0,6.0,6.0
9.793244,1856,1,subida,493697984.000000,0.017949,None,6.0,6.0,6.0
9.843540,1857,1,subida,493711712.000000,0.017950,None,6.0,6.0,6.0
9.893180,1858,1,subida,493719104.000000,0.017950,None,6.0,6.0,6.0
9.943483,1859,1,subida,493718976.000000,0.017949,None,6.0,6.0,6.0
9.993208,1860,1,subida,493708032.000000,0.017950,None,6.0,6.0,6.0
10.043163,1861,1,subida,493694912.000000,0.017948,None,6.0,6.0,6.0
10.160064,1862,1,subida,493702400.000000,0.017949,None,6.0,6.0,6.0
10.209710,1863,1,subida,493691808.000000,0.017948,None,6.0,6.0,6.0
10.271772,1864,1,subida,493676512.000000,0.017948,None,6.0,6.0,6.0
10.342931,1865,1,subida,493690688.000000,0.017949,None,6.0,6.0,6.0
10.443523,1866,1,subida,493697280.000000,0.017948,None,6.0,6.0,6.0
10.526752,1867,1,subida,493707936.000000,0.017949,None,6.0,6.0,6.0
10.576246,1868,1,subida,493701984.000000,0.017949,None,6.0,6.0,6.0
10.626256,1869,1,subida,493680768.000000,0.017948,None,6.0,6.0,6.0
10.793128,1870,1,subida,493669024.000000,0.017948,None,6.0,6.0,6.0
10.843173,1871,1,subida,493664800.000000,0.017947,None,6.0,6.0,6.0
10.892570,1872,1,subida,493651840.000000,0.017947,None,6.0,6.0,6.0
10.943141,1873,1,subida,493647296.000000,0.017947,None,6.0,6.0,6.0
10.992892,1874,1,subida,493643584.000000,0.017946,None,6.0,6.0,6.0
11.043080,1875,1,subida,493631360.000000,0.017946,None,6.0,6.0,6.0
11.142796,1876,1,subida,493620992.000000,0.017946,None,6.0,6.0,6.0
11.242833,1877,1,subida,493588096.000000,0.017945,None,6.0,6.0,6.0
11.309891,1878,1,subida,493581664.000000,0.017944,None,6.0,6.0,6.0
11.359543,1879,1,subida,493578400.000000,0.017945,None,6.0,6.0,6.0
11.409214,1880,1,subida,493571104.000000,0.017944,None,6.0,6.0,6.0
11.459720,1881,1,subida,493569888.000000,0.017944,None,6.0,6.0,6.0
11.520004,1882,1,subida,493570592.000000,0.017944,None,6.0,6.0,6.0
11.593040,1883,1,subida,493536736.000000,0.017943,None,6.0,6.0,6.0
11.692775,1884,1,subida,493518368.000000,0.017942,None,6.0,6.0,6.0
11.776075,1885,1,subida,493529728.000000,0.017943,None,6.0,6.0,6.0
11.825545,1886,1,subida,493541760.000000,0.017943,None,6.0,6.0,6.0
11.893218,1887,1,subida,493546944.000000,0.017943,None,6.0,6.0,6.0
12.042766,1888,1,subida,493522880.000000,0.017943,None,6.0,6.0,6.0
12.093077,1889,1,subida,493533952.000000,0.017945,None,6.0,6.0,6.0
12.143019,1890,1,subida,493594048.000000,0.017946,None,6.0,6.0,6.0
12.192721,1891,1,subida,493600608.000000,0.017945,None,6.0,6.0,6.0
12.263871,1892,1,subida,493600800.000000,0.017946,None,6.0,6.0,6.0
12.342836,1893,1,subida,493589120.000000,0.017944,None,6.0,6.0,6.0
12.392551,1894,1,subida,493577696.000000,0.017944,None,6.0,6.0,6.0
12.477870,1895,1,subida,493542144.000000,0.017945,None,6.0,6.0,6.0
12.558197,1896,1,subida,493535488.000000,0.017944,None,6.0,6.0,6.0
12.608792,1897,1,subida,493579392.000000,0.017946,None,6.0,6.0,6.0
12.775365,1898,1,subida,493601568.000000,0.017945,None,6.0,6.0,6.0
12.825293,1899,1,subida,493590016.000000,0.017945,None,6.0,6.0,6.0
12.875180,1900,1,subida,493591744.000000,0.017945,None,6.0,6.0,6.0
12.925190,1901,1,subida,493588608.000000,0.017945,None,6.0,6.0,6.0
12.975744,1902,1,subida,493581952.000000,0.017945,None,6.001,6.0,6.0
13.025602,1903,1,subida,493455904.000000,0.017934,None,6.0,6.0,6.0
13.092777,1904,1,subida,493454240.000000,0.017945,None,6.0,6.0,6.0
13.142827,1905,1,subida,493588000.000000,0.017945,None,6.0,6.0,6.0
13.226253,1906,1,subida,493573184.000000,0.017944,None,6.0,6.001,6.0
13.292406,1907,1,subida,493558912.000000,0.017944,None,6.001,6.0,6.0
13.342123,1908,1,subida,493556992.000000,0.017944,None,6.0,6.0,6.0
13.392425,1909,1,subida,493556288.000000,0.017945,None,6.0,6.0,6.0
13.441980,1910,1,subida,493549952.000000,0.017944,None,6.0,6.0,6.0
13.519006,1911,1,subida,493508352.000000,0.017938,None,6.0,6.0,6.0
13.646177,1912,1,subida,493591392.000000,0.017945,None,6.0,6.0,6.0
13.708786,1913,1,subida,493596672.000000,0.017945,None,6.0,6.0,6.0
13.759240,1914,1,subida,493585120.000000,0.017944,None,6.0,6.0,6.0
13.808905,1915,1,subida,493554080.000000,0.017943,None,6.0,6.0,6.0
13.870598,1916,1,subida,493537824.000000,0.017943,None,6.0,6.0,6.0
13.920237,1917,1,subida,493543552.000000,0.017944,None,6.0,6.0,6.0
13.992315,1918,1,subida,493473664.000000,0.017943,None,6.0,6.0,6.0
14.079933,1919,1,subida,493456960.000000,0.017943,None,6.0,6.0,6.0
14.142405,1920,1,subida,493577088.000000,0.017945,None,6.0,6.0,6.0
14.225198,1921,1,subida,493576224.000000,0.017944,None,6.0,6.0,6.0
14.289961,1922,1,subida,493571616.000000,0.017944,None,6.0,6.0,6.0
14.342916,1923,1,subida,493566816.000000,0.017945,None,6.0,6.0,6.0
14.381711,1924,1,subida,493562848.000000,0.017944,None,6.0,6.0,6.0
14.431601,1925,1,subida,493554784.000000,0.017944,None,6.0,6.0,6.0
14.509214,1926,1,subida,493440032.000000,0.017942,None,6.0,6.0,6.0
14.592387,1927,1,subida,493450880.000000,0.017945,None,6.0,6.0,6.0
14.692187,1928,1,subida,493556928.000000,0.017943,None,6.0,6.0,6.0
14.742203,1929,1,subida,493559712.000000,0.017945,None,6.0,6.0,6.0
14.792298,1930,1,subida,493576896.000000,0.017945,None,6.0,6.0,6.0
14.875242,1931,1,subida,493523552.000000,0.017943,None,6.0,6.0,6.0
14.958698,1932,1,subida,493498912.000000,0.017942,None,6.0,6.0,6.0
15.008759,1933,1,subida,493486976.000000,0.017943,None,6.0,6.0,6.0
15.131573,1934,1,subida,493531392.000000,0.017943,None,6.0,6.0,6.0
15.231547,1935,1,subida,493537440.000000,0.017944,None,6.0,6.0,6.0
15.308426,1936,1,subida,493527488.000000,0.017943,None,6.0,6.0,6.0
15.375679,1937,1,subida,493528000.000000,0.017943,None,6.0,6.0,6.0
15.425093,1938,1,subida,493556608.000000,0.017944,None,6.0,6.0,6.0
15.492157,1939,1,subida,493577728.000000,0.017945,None,6.0,6.0,6.0
15.531297,1940,1,subida,493503648.000000,0.017938,None,6.0,6.0,6.0
15.580243,1941,1,subida,493512352.000000,0.017945,None,6.0,6.0,6.0
15.642106,1942,1,subida,493586720.000000,0.017945,None,6.0,6.0,6.0
15.692189,1943,1,subida,493565952.000000,0.017944,None,6.0,6.0,6.0
15.742000,1944,1,subida,493473984.000000,0.017941,None,6.0,6.0,6.0
15.891872,1945,1,subida,493534816.000000,0.017943,None,6.0,6.0,6.0
15.941877,1946,1,subida,493534272.000000,0.017943,None,6.0,6.0,6.0
15.998016,1947,1,subida,493524832.000000,0.017942,None,6.0,6.0,6.0
16.042280,1948,1,subida,493519104.000000,0.017942,None,6.0,6.0,6.0
16.108269,1949,1,subida,493527520.000000,0.017943,None,6.0,6.0,6.0
16.158669,1950,1,subida,493538656.000000,0.017942,None,6.0,6.0,6.0
16.208649,1951,1,subida,493538880.000000,0.017942,None,6.0,6.0,6.0
16.269938,1952,1,subida,493548352.000000,0.017943,None,6.0,6.0,6.0
16.331307,1953,1,subida,493539872.000000,0.017942,None,6.0,6.0,6.0
16.425080,1954,1,subida,493573920.000000,0.017946,None,6.0,6.0,6.0
16.495749,1955,1,subida,493603776.000000,0.017945,None,6.0,6.0,6.0
16.574982,1956,1,subida,493579936.000000,0.017944,None,6.0,6.0,6.0
16.622730,1957,1,subida,493567456.000000,0.017943,None,6.0,6.0,6.0
16.731259,1958,1,subida,493568640.000000,0.017944,None,6.0,6.0,6.0
16.781152,1959,1,subida,493557408.000000,0.017943,None,6.0,6.0,6.0
16.891398,1960,1,subida,493554656.000000,0.017943,None,6.0,6.0,6.0
16.940016,1961,1,subida,493556448.000000,0.017944,None,6.0,6.0,6.0
16.991034,1962,1,subida,493565536.000000,0.017944,None,6.0,6.0,6.0
17.034365,1963,1,subida,493570944.000000,0.017944,None,6.0,6.0,6.0
17.131107,1964,1,subida,493612928.000000,0.017946,None,6.0,6.0,6.0
17.231064,1965,1,subida,493622208.000000,0.017946,None,6.0,6.0,6.0
17.291399,1966,1,subida,493633600.000000,0.017946,None,6.0,6.0,6.0
17.358253,1967,1,subida,493659712.000000,0.017948,None,6.0,6.0,6.0
17.407797,1968,1,subida,493667616.000000,0.017947,None,6.0,6.0,6.0
17.518007,1969,1,subida,493723328.000000,0.017950,None,6.0,6.0,6.0
17.578129,1970,1,subida,493728960.000000,0.017949,None,6.0,6.0,6.0
17.631096,1971,1,subida,493722816.000000,0.017949,None,6.0,6.0,6.0
17.674823,1972,1,subida,493724800.000000,0.017950,None,6.0,6.0,6.0
17.724715,1973,1,subida,493732352.000000,0.017949,None,6.0,6.0,6.0
17.773755,1974,1,subida,493727264.000000,0.017949,None,6.0,6.0,6.0
17.890924,1975,1,subida,493730624.000000,0.017949,None,6.0,6.0,6.0
17.930620,1976,1,subida,493723872.000000,0.017949,None,6.0,6.0,6.0
17.974211,1977,1,subida,493708640.000000,0.017949,None,6.0,6.0,6.0
18.057811,1978,1,subida,493680672.000000,0.017947,None,6.0,6.0,6.0
18.141883,1979,1,subida,493674528.000000,0.017947,None,6.0,6.0,6.0
18.191173,1980,1,subida,493685792.000000,0.017948,None,6.0,6.0,6.0
18.245599,1981,1,subida,493696512.000000,0.017948,None,6.0,6.0,6.0
18.294299,1982,1,subida,493707232.000000,0.017949,None,6.0,6.0,6.0
18.341256,1983,1,subida,493716256.000000,0.017949,None,6.0,6.0,6.0
18.392117,1984,1,subida,493699232.000000,0.017948,None,6.0,6.0,6.0
18.477655,1985,1,subida,493668736.000000,0.017947,None,6.0,6.0,6.0
18.558205,1986,1,subida,493651200.000000,0.017946,None,6.0,6.0,6.0
18.680578,1987,1,subida,493678176.000000,0.017947,None,6.0,6.0,6.0
18.807610,1988,1,subida,493716544.000000,0.017949,None,6.0,6.0,6.0
18.873103,1989,1,subida,493711616.000000,0.017949,None,6.0,6.0,6.0
18.924531,1990,1,subida,493699136.000000,0.017948,None,6.0,6.0,6.0
18.973185,1991,1,subida,493694912.000000,0.017948,None,6.0,6.0,6.0
19.074287,1992,1,subida,493712448.000000,0.017949,None,6.0,6.0,6.0
19.141498,1993,1,subida,493713216.000000,0.017949,None,6.0,6.0,6.0
19.174347,1994,1,subida,493719840.000000,0.017949,None,6.0,6.0,6.0
19.224556,1995,1,subida,493728384.000000,0.017950,None,6.0,6.0,6.0
19.274628,1996,1,subida,493740800.000000,0.017950,None,6.0,6.0,6.0
19.340912,1997,1,subida,493749536.000000,0.017949,None,6.0,6.0,6.0
19.441276,1998,1,subida,493746048.000000,0.017950,None,6.0,6.0,6.0
19.491410,1999,1,subida,493747200.000000,0.017950,None,6.0,6.0,6.0
19.544719,2000,1,subida,493739744.000000,0.017949,None,6.0,6.0,6.0
19.591274,2001,1,subida,493735904.000000,0.017950,None,6.0,6.001,6.0
19.673065,2002,1,subida,493740192.000000,0.017950,None,6.0,6.0,6.0
19.757606,2003,1,subida,493729472.000000,0.017949,None,6.0,6.0,6.0
19.824341,2004,1,subida,493719360.000000,0.017948,None,6.0,6.0,6.0
19.940612,2005,1,subida,493708096.000000,0.017949,None,6.0,6.0,6.0
20.040898,2006,1,subida,549574144.000000,0.019981,None,6.5,6.5,6.5
0.039970,2007,1,subida,549577856.000000,0.019980,None,6.5,6.5,6.5
0.089785,2008,1,subida,549579904.000000,0.019980,None,6.5,6.5,6.5
0.150309,2009,1,subida,549578304.000000,0.019981,None,6.5,6.5,6.5
0.216955,2010,1,subida,549568512.000000,0.019980,None,6.5,6.5,6.5
0.250450,2011,1,subida,549558528.000000,0.019980,None,6.5,6.5,6.5
0.300743,2012,1,subida,549548160.000000,0.019979,None,6.5,6.5,6.5
0.350400,2013,1,subida,549535680.000000,0.019979,None,6.5,6.5,6.5
0.406661,2014,1,subida,549422720.000000,0.019970,None,6.5,6.5,6.5
0.450355,2015,1,subida,549436992.000000,0.019979,None,6.5,6.5,6.5
0.501439,2016,1,subida,549566208.000000,0.019980,None,6.5,6.5,6.5
0.600916,2017,1,subida,549553728.000000,0.019980,None,6.5,6.5,6.5
0.683156,2018,1,subida,549540480.000000,0.019979,None,6.5,6.499,6.5
0.717558,2019,1,subida,549531392.000000,0.019978,None,6.5,6.5,6.5
0.800573,2020,1,subida,549510784.000000,0.019978,None,6.5,6.5,6.5
0.900938,2021,1,subida,549429120.000000,0.019966,None,6.5,6.5,6.5
0.984266,2022,1,subida,549500224.000000,0.019979,None,6.5,6.5,6.5
1.033655,2023,1,subida,549568256.000000,0.019981,None,6.5,6.5,6.5
1.083642,2024,1,subida,549592704.000000,0.019981,None,6.5,6.5,6.5
1.150195,2025,1,subida,549605440.000000,0.019982,None,6.5,6.5,6.5
1.189956,2026,1,subida,549600896.000000,0.019981,None,6.5,6.5,6.5
1.240006,2027,1,subida,549585024.000000,0.019980,None,6.5,6.5,6.5
1.339442,2028,1,subida,549573120.000000,0.019980,None,6.5,6.5,6.5
1.400642,2029,1,subida,549422848.000000,0.019968,None,6.5,6.499,6.5
1.450877,2030,1,subida,549429568.000000,0.019981,None,6.5,6.5,6.5
1.501083,2031,1,subida,549596608.000000,0.019981,None,6.5,6.5,6.5
1.555966,2032,1,subida,549601728.000000,0.019982,None,6.5,6.5,6.5
1.639343,2033,1,subida,549544256.000000,0.019979,None,6.5,6.499,6.5
1.716414,2034,1,subida,549528704.000000,0.019978,None,6.5,6.5,6.5
1.766437,2035,1,subida,549537472.000000,0.019979,None,6.5,6.5,6.5
1.816250,2036,1,subida,549545088.000000,0.019979,None,6.5,6.5,6.5
1.866548,2037,1,subida,549522688.000000,0.019976,None,6.5,6.5,6.5
1.917082,2038,1,subida,549454272.000000,0.019974,None,6.5,6.5,6.5
2.000622,2039,1,subida,549531584.000000,0.019980,None,6.5,6.5,6.5
2.101064,2040,1,subida,549500160.000000,0.019978,None,6.5,6.5,6.5
2.183600,2041,1,subida,549491072.000000,0.019978,None,6.5,6.5,6.5
2.232992,2042,1,subida,549487360.000000,0.019977,None,6.5,6.5,6.5
2.283124,2043,1,subida,549477952.000000,0.019977,None,6.5,6.5,6.5
2.400838,2044,1,subida,549374784.000000,0.019967,None,6.5,6.5,6.5
2.439751,2045,1,subida,549383680.000000,0.019978,None,6.5,6.5,6.5
2.483271,2046,1,subida,549483712.000000,0.019978,None,6.5,6.5,6.5
2.551231,2047,1,subida,549491584.000000,0.019978,None,6.5,6.5,6.5
2.600874,2048,1,subida,549493888.000000,0.019978,None,6.5,6.5,6.5
2.650181,2049,1,subida,549500928.000000,0.019978,None,6.5,6.5,6.5
2.699564,2050,1,subida,549506880.000000,0.019977,None,6.5,6.5,6.5
2.749492,2051,1,subida,549506304.000000,0.019978,None,6.5,6.5,6.5
2.800018,2052,1,subida,549500672.000000,0.019977,None,6.5,6.5,6.5
2.859758,2053,1,subida,549496128.000000,0.019978,None,6.5,6.5,6.5
2.920572,2054,1,subida,549459456.000000,0.019977,None,6.5,6.5,6.5
2.983595,2055,1,subida,549501952.000000,0.019978,None,6.5,6.5,6.5
