Timestamp,Sample_Number,Raw_Data,Estimated_Frequency_Hz,TIVA_Voltage_Raw_V,TIVA_Voltage_Filtered_V,TIVA_Temperature_C
2025-10-21 11:11:54.333703,945,b'+\x00r\x80A+\x00r\x81B!2',20.42,0.007280,0.007281,21.32
2025-10-21 11:11:54.384425,946,b'+\x00r\x83A+\x00r\x81B!2',20.42,0.007283,0.007281,21.32
2025-10-21 11:11:54.434273,947,b'+\x00r\x87A+\x00r\x82B!2',20.42,0.007287,0.007282,21.32
2025-10-21 11:11:54.484873,948,b'+\x00r\x86A+\x00r\x82B!2',20.41,0.007286,0.007282,21.32
2025-10-21 11:11:54.534797,949,b'+\x00r\x85A+\x00r\x82B!2',20.41,0.007285,0.007282,21.32
2025-10-21 11:11:54.585206,950,b'+\x00r\x84A+\x00r\x83B!2',20.41,0.007284,0.007283,21.32
2025-10-21 11:11:54.635950,951,b'+\x00r\x83A+\x00r\x83B!2',20.41,0.007283,0.007283,21.32
2025-10-21 11:11:54.685742,952,b'+\x00r\x83A+\x00r\x83B!2',20.41,0.007283,0.007283,21.32
2025-10-21 11:11:54.735978,953,b'+\x00r\x81A+\x00r\x82B!2',20.41,0.007281,0.007282,21.32
2025-10-21 11:11:54.786227,954,b'+\x00r\x82A+\x00r\x82B!2',20.41,0.007282,0.007282,21.32
2025-10-21 11:11:54.836377,955,b'+\x00r\x86A+\x00r\x83B!2',20.41,0.007286,0.007283,21.32
2025-10-21 11:11:54.886755,956,b'+\x00r\x83A+\x00r\x83B!2',20.41,0.007283,0.007283,21.32
2025-10-21 11:11:54.937510,957,b'+\x00r\x84A+\x00r\x83B!2',20.41,0.007284,0.007283,21.32
2025-10-21 11:11:54.987361,958,b'+\x00r\x85A+\x00r\x83B!2',20.41,0.007285,0.007283,21.32
2025-10-21 11:11:55.037633,959,b'+\x00r\x83A+\x00r\x83B!2',20.41,0.007283,0.007283,21.32
2025-10-21 11:11:55.087936,960,b'+\x00r\x84A+\x00r\x83B!2',20.41,0.007284,0.007283,21.32
2025-10-21 11:11:55.138721,961,b'+\x00r\x85A+\x00r\x83B!2',20.41,0.007285,0.007283,21.32
2025-10-21 11:11:55.188869,962,b'+\x00r\x83A+\x00r\x83B!2',20.41,0.007283,0.007283,21.32
2025-10-21 11:11:55.238710,963,b'+\x00r\x84A+\x00r\x83B!2',20.41,0.007284,0.007283,21.32
2025-10-21 11:11:55.289544,964,b'+\x00r\x85A+\x00r\x84B!2',20.41,0.007285,0.007284,21.32
2025-10-21 11:11:55.339638,965,b'+\x00r\x85A+\x00r\x84B!2',20.41,0.007285,0.007284,21.32
2025-10-21 11:11:55.389897,966,b'+\x00r\x87A+\x00r\x84B!2',20.40,0.007287,0.007284,21.32
2025-10-21 11:11:55.439804,967,b'+\x00r\x87A+\x00r\x84B!2',20.40,0.007287,0.007284,21.32
2025-10-21 11:11:55.490504,968,b'+\x00r\x84A+\x00r\x84B!2',20.40,0.007284,0.007284,21.32
2025-10-21 11:11:55.540473,969,b'+\x00r\x83A+\x00r\x84B!2',20.40,0.007283,0.007284,21.32
2025-10-21 11:11:55.590580,970,b'+\x00r\x85A+\x00r\x84B!2',20.40,0.007285,0.007284,21.32
2025-10-21 11:11:55.641103,971,b'+\x00r\x84A+\x00r\x84B!2',20.40,0.007284,0.007284,21.32
2025-10-21 11:11:55.691174,972,b'+\x00r\x86A+\x00r\x84B!2',20.40,0.007286,0.007284,21.32
2025-10-21 11:11:55.741565,973,b'+\x00r\x90A+\x00r\x85B!2',20.40,0.007290,0.007285,21.32
2025-10-21 11:11:55.791789,974,b'+\x00r\x87A+\x00r\x85B!2',20.40,0.007287,0.007285,21.32
2025-10-21 11:11:55.842126,975,b'+\x00r\x84A+\x00r\x85B!2',20.40,0.007284,0.007285,21.32
2025-10-21 11:11:55.892166,976,b'+\x00r\x86A+\x00r\x85B!2',20.40,0.007286,0.007285,21.32
2025-10-21 11:11:55.942632,977,b'+\x00r\x86A+\x00r\x85B!2',20.40,0.007286,0.007285,21.32
2025-10-21 11:11:55.992936,978,b'+\x00r\x86A+\x00r\x85B!2',20.40,0.007286,0.007285,21.32
2025-10-21 11:11:56.043132,979,b'+\x00r\x87A+\x00r\x86B!2',20.40,0.007287,0.007286,21.32
2025-10-21 11:11:56.093931,980,b'+\x00r\x86A+\x00r\x86B!2',20.40,0.007286,0.007286,21.32
2025-10-21 11:11:56.143818,981,b'+\x00r\x82A+\x00r\x85B!2',20.40,0.007282,0.007285,21.32
2025-10-21 11:11:56.193921,982,b'+\x00r\x83A+\x00r\x85B!2',20.40,0.007283,0.007285,21.32
2025-10-21 11:11:56.244280,983,b'+\x00r\x84A+\x00r\x85B!2',20.40,0.007284,0.007285,21.32
2025-10-21 11:11:56.294469,984,b'+\x00r\x85A+\x00r\x85B!2',20.40,0.007285,0.007285,21.32
2025-10-21 11:11:56.344826,985,b'+\x00r\x88A+\x00r\x85B!2',20.39,0.007288,0.007285,21.32
2025-10-21 11:11:56.395361,986,b'+\x00r\x86A+\x00r\x85B!2',20.39,0.007286,0.007285,21.32
2025-10-21 11:11:56.445430,987,b'+\x00r\x84A+\x00r\x85B!2',20.39,0.007284,0.007285,21.32
2025-10-21 11:11:56.495567,988,b'+\x00r\x83A+\x00r\x85B!2',20.39,0.007283,0.007285,21.32
2025-10-21 11:11:56.545975,989,b'+\x00r\x82A+\x00r\x85B!2',20.39,0.007282,0.007285,21.32
2025-10-21 11:11:56.596696,990,b'+\x00r\x84A+\x00r\x85B!2',20.39,0.007284,0.007285,21.32
2025-10-21 11:11:56.646818,991,b'+\x00r\x87A+\x00r\x85B!2',20.39,0.007287,0.007285,21.32
2025-10-21 11:11:56.696958,992,b'+\x00r\x85A+\x00r\x85B!2',20.39,0.007285,0.007285,21.32
2025-10-21 11:11:56.747057,993,b'+\x00r\x85A+\x00r\x85B!2',20.39,0.007285,0.007285,21.32
2025-10-21 11:11:56.797321,994,b'+\x00r\x83A+\x00r\x85B!2',20.39,0.007283,0.007285,21.32
2025-10-21 11:11:56.847452,995,b'+\x00ryA+\x00r\x84B!2',20.39,0.007279,0.007284,21.32
2025-10-21 11:11:56.898121,996,b'+\x00r\x81A+\x00r\x84B!2',20.39,0.007281,0.007284,21.32
2025-10-21 11:11:56.948434,997,b'+\x00r\x82A+\x00r\x84B!2',20.39,0.007282,0.007284,21.32
2025-10-21 11:11:56.998684,998,b'+\x00r\x81A+\x00r\x83B!2',20.39,0.007281,0.007283,21.32
2025-10-21 11:11:57.048722,999,b'+\x00r\x82A+\x00r\x83B!2',20.39,0.007282,0.007283,21.32
2025-10-21 11:11:57.099257,1000,b'+\x00ryA+\x00r\x83B!2',20.39,0.007279,0.007283,21.32
2025-10-21 11:11:57.149750,1001,b'+\x00r\x81A+\x00r\x83B!2',20.39,0.007281,0.007283,21.32
2025-10-21 11:11:57.199842,1002,b'+\x00r\x83A+\x00r\x83B!2',20.39,0.007283,0.007283,21.32
2025-10-21 11:11:57.250074,1003,b'+\x00r\x84A+\x00r\x83B!2',20.39,0.007284,0.007283,21.32
2025-10-21 11:11:57.300054,1004,b'+\x00r\x85A+\x00r\x83B!2',20.38,0.007285,0.007283,21.32
2025-10-21 11:11:57.350625,1005,b'+\x00r\x83A+\x00r\x83B!2',20.38,0.007283,0.007283,21.32
2025-10-21 11:11:57.400495,1006,b'+\x00r\x82A+\x00r\x83B!2',20.38,0.007282,0.007283,21.32
2025-10-21 11:11:57.450757,1007,b'+\x00r\x85A+\x00r\x83B!2',20.38,0.007285,0.007283,21.32
2025-10-21 11:11:57.501433,1008,b'+\x00r\x86A+\x00r\x83B!2',20.38,0.007286,0.007283,21.32
2025-10-21 11:11:57.551401,1009,b'+\x00r\x87A+\x00r\x84B!2',20.38,0.007287,0.007284,21.32
2025-10-21 11:11:57.602026,1010,b'+\x00r\x88A+\x00r\x84B!2',20.38,0.007288,0.007284,21.32
2025-10-21 11:11:57.652532,1011,b'+\x00r\x85A+\x00r\x84B!2',20.38,0.007285,0.007284,21.32
2025-10-21 11:11:57.702477,1012,b'+\x00r\x82A+\x00r\x84B!2',20.38,0.007282,0.007284,21.32
2025-10-21 11:11:57.752464,1013,b'+\x00r\x83A+\x00r\x84B!2',20.38,0.007283,0.007284,21.32
2025-10-21 11:11:57.802724,1014,b'+\x00r\x85A+\x00r\x84B!2',20.38,0.007285,0.007284,21.32
2025-10-21 11:11:57.853088,1015,b'+\x00r\x86A+\x00r\x84B!2',20.38,0.007286,0.007284,21.32
2025-10-21 11:11:57.903634,1016,b'+\x00r\x89A+\x00r\x85B!2',20.38,0.007289,0.007285,21.32
2025-10-21 11:11:57.953513,1017,b'+\x00r\x87A+\x00r\x85B!2',20.38,0.007287,0.007285,21.32
2025-10-21 11:11:58.003767,1018,b'+\x00r\x85A+\x00r\x85B!2',20.38,0.007285,0.007285,21.32
2025-10-21 11:11:58.054219,1019,b'+\x00r\x85A+\x00r\x85B!2',20.38,0.007285,0.007285,21.32
2025-10-21 11:11:58.104468,1020,b'+\x00r\x84A+\x00r\x85B!3',20.38,0.007284,0.007285,21.33
2025-10-21 11:11:58.155186,1021,b'+\x00r\x85A+\x00r\x85B!3',20.38,0.007285,0.007285,21.33
2025-10-21 11:11:58.205368,1022,b'+\x00r\x88A+\x00r\x85B!2',20.38,0.007288,0.007285,21.32
2025-10-21 11:11:58.255581,1023,b'+\x00r\x86A+\x00r\x85B!2',20.38,0.007286,0.007285,21.32
2025-10-21 11:11:58.305604,1024,b'+\x00r\x86A+\x00r\x85B!2',20.37,0.007286,0.007285,21.32
2025-10-21 11:11:58.356258,1025,b'+\x00r\x87A+\x00r\x85B!2',20.37,0.007287,0.007285,21.32
2025-10-21 11:11:58.406423,1026,b'+\x00r\x87A+\x00r\x86B!3',20.37,0.007287,0.007286,21.33
2025-10-21 11:11:58.456452,1027,b'+\x00r\x88A+\x00r\x86B!3',20.37,0.007288,0.007286,21.33
2025-10-21 11:11:58.506614,1028,b'+\x00r\x84A+\x00r\x86B!2',20.37,0.007284,0.007286,21.32
2025-10-21 11:11:58.557391,1029,b'+\x00r\x85A+\x00r\x86B!2',20.37,0.007285,0.007286,21.32
2025-10-21 11:11:58.607550,1030,b'+\x00r\x86A+\x00r\x86B!2',20.37,0.007286,0.007286,21.32
2025-10-21 11:11:58.657619,1031,b'+\x00r\x84A+\x00r\x85B!2',20.37,0.007284,0.007285,21.32
2025-10-21 11:11:58.707747,1032,b'+\x00r\x86A+\x00r\x86B!2',20.37,0.007286,0.007286,21.32
2025-10-21 11:11:58.758135,1033,b'+\x00r\x91A+\x00r\x86B!2',20.37,0.007291,0.007286,21.32
2025-10-21 11:11:58.808563,1034,b'+\x00r\x89A+\x00r\x86B!2',20.37,0.007289,0.007286,21.32
2025-10-21 11:11:58.858555,1035,b'+\x00r\x88A+\x00r\x86B!2',20.37,0.007288,0.007286,21.32
2025-10-21 11:11:58.909192,1036,b'+\x00r\x89A+\x00r\x87B!2',20.37,0.007289,0.007287,21.32
2025-10-21 11:11:58.959358,1037,b'+\x00r\x86A+\x00r\x87B!2',20.37,0.007286,0.007287,21.32
2025-10-21 11:11:59.009246,1038,b'+\x00r\x86A+\x00r\x87B!2',20.37,0.007286,0.007287,21.32
2025-10-21 11:11:59.059625,1039,b'+\x00r\x90A+\x00r\x87B!2',20.37,0.007290,0.007287,21.32
2025-10-21 11:11:59.109904,1040,b'+\x00r\x92A+\x00r\x87B!2',20.37,0.007292,0.007287,21.32
2025-10-21 11:11:59.160455,1041,b'+\x00r\x89A+\x00r\x88B!2',20.37,0.007289,0.007288,21.32
2025-10-21 11:11:59.210831,1042,b'+\x00r\x85A+\x00r\x87B!2',20.37,0.007285,0.007287,21.32
2025-10-21 11:11:59.260677,1043,b'+\x00r\x86A+\x00r\x87B!2',20.37,0.007286,0.007287,21.32
2025-10-21 11:11:59.311017,1044,b'+\x00r\x86A+\x00r\x87B!2',20.37,0.007286,0.007287,21.32
2025-10-21 11:11:59.361627,1045,b'+\x00r\x83A+\x00r\x87B!2',20.36,0.007283,0.007287,21.32
2025-10-21 11:11:59.411550,1046,b'+\x00r\x84A+\x00r\x86B!2',20.36,0.007284,0.007286,21.32
2025-10-21 11:11:59.461912,1047,b'+\x00r\x85A+\x00r\x86B!2',20.36,0.007285,0.007286,21.32
2025-10-21 11:11:59.512228,1048,b'+\x00r\x85A+\x00r\x86B!3',20.36,0.007285,0.007286,21.33
2025-10-21 11:11:59.562564,1049,b'+\x00r\x85A+\x00r\x86B!3',20.36,0.007285,0.007286,21.33
2025-10-21 11:11:59.612693,1050,b'+\x00r\x86A+\x00r\x86B!2',20.36,0.007286,0.007286,21.32
2025-10-21 11:11:59.663241,1051,b'+\x00r\x88A+\x00r\x86B!2',20.36,0.007288,0.007286,21.32
2025-10-21 11:11:59.713301,1052,b'+\x00r\x87A+\x00r\x86B!2',20.36,0.007287,0.007286,21.32
2025-10-21 11:11:59.763541,1053,b'+\x00r\x86A+\x00r\x86B!2',20.36,0.007286,0.007286,21.32
2025-10-21 11:11:59.814096,1054,b'+\x00r\x83A+\x00r\x86B!2',20.36,0.007283,0.007286,21.32
2025-10-21 11:11:59.864410,1055,b'+\x00r\x83A+\x00r\x86B!2',20.36,0.007283,0.007286,21.32
2025-10-21 11:11:59.914661,1056,b'+\x00r\x84A+\x00r\x86B!2',20.36,0.007284,0.007286,21.32
2025-10-21 11:11:59.964989,1057,b'+\x00r\x82A+\x00r\x85B!2',20.36,0.007282,0.007285,21.32
2025-10-21 11:12:00.014879,1058,b'+\x00r\x84A+\x00r\x85B!3',20.36,0.007284,0.007285,21.33
2025-10-21 11:12:00.065491,1059,b'+\x00r\x83A+\x00r\x85B!3',20.36,0.007283,0.007285,21.33
2025-10-21 11:12:00.115772,1060,b'+\x00r\x83A+\x00r\x85B!3',20.36,0.007283,0.007285,21.33
2025-10-21 11:12:00.165881,1061,b'+\x00r\x82A+\x00r\x85B!3',20.36,0.007282,0.007285,21.33
2025-10-21 11:12:00.216440,1062,b'+\x00r\x80A+\x00r\x84B!3',20.36,0.007280,0.007284,21.33
2025-10-21 11:12:00.266237,1063,b'+\x00r\x83A+\x00r\x84B!3',20.36,0.007283,0.007284,21.33
2025-10-21 11:12:00.316621,1064,b'+\x00r\x86A+\x00r\x84B!3',20.36,0.007286,0.007284,21.33
2025-10-21 11:12:00.366856,1065,b'+\x00r\x84A+\x00r\x84B!3',20.36,0.007284,0.007284,21.33
2025-10-21 11:12:00.417507,1066,b'+\x00r\x84A+\x00r\x84B!3',20.36,0.007284,0.007284,21.33
2025-10-21 11:12:00.467461,1067,b'+\x00r\x84A+\x00r\x84B!3',20.35,0.007284,0.007284,21.33
2025-10-21 11:12:00.517747,1068,b'+\x00r\x81A+\x00r\x84B!3',20.35,0.007281,0.007284,21.33
2025-10-21 11:12:00.567919,1069,b'+\x00r\x84A+\x00r\x84B!3',20.35,0.007284,0.007284,21.33
2025-10-21 11:12:00.618582,1070,b'+\x00r\x86A+\x00r\x84B!3',20.35,0.007286,0.007284,21.33
2025-10-21 11:12:00.668760,1071,b'+\x00r\x84A+\x00r\x84B!2',20.35,0.007284,0.007284,21.32
2025-10-21 11:12:00.718742,1072,b'+\x00r\x84A+\x00r\x84B!2',20.35,0.007284,0.007284,21.32
2025-10-21 11:12:00.768956,1073,b'+\x00r\x84A+\x00r\x84B!3',20.35,0.007284,0.007284,21.33
2025-10-21 11:12:00.819333,1074,b'+\x00r\x82A+\x00r\x84B!3',20.35,0.007282,0.007284,21.33
2025-10-21 11:12:00.869922,1075,b'+\x00r\x86A+\x00r\x84B!3',20.35,0.007286,0.007284,21.33
2025-10-21 11:12:00.920186,1076,b'+\x00r\x90A+\x00r\x85B!3',20.35,0.007290,0.007285,21.33
2025-10-21 11:12:00.970090,1077,b'+\x00r\x89A+\x00r\x85B!3',20.35,0.007289,0.007285,21.33
2025-10-21 11:12:01.020446,1078,b'+\x00r\x87A+\x00r\x85B!3',20.35,0.007287,0.007285,21.33
2025-10-21 11:12:01.070713,1079,b'+\x00r\x85A+\x00r\x85B!3',20.35,0.007285,0.007285,21.33
2025-10-21 11:12:01.120828,1080,b'+\x00r\x84A+\x00r\x85B!3',20.35,0.007284,0.007285,21.33
2025-10-21 11:12:01.171293,1081,b'+\x00r\x88A+\x00r\x85B!3',20.35,0.007288,0.007285,21.33
2025-10-21 11:12:01.221744,1082,b'+\x00r\x89A+\x00r\x86B!3',20.35,0.007289,0.007286,21.33
2025-10-21 11:12:01.271883,1083,b'+\x00r\x88A+\x00r\x86B!3',20.35,0.007288,0.007286,21.33
2025-10-21 11:12:01.322270,1084,b'+\x00r\x88A+\x00r\x86B!3',20.35,0.007288,0.007286,21.33
2025-10-21 11:12:01.372634,1085,b'+\x00r\x84A+\x00r\x86B!3',20.35,0.007284,0.007286,21.33
2025-10-21 11:12:01.422534,1086,b'+\x00r\x85A+\x00r\x86B!3',20.35,0.007285,0.007286,21.33
2025-10-21 11:12:01.472798,1087,b'+\x00r\x85A+\x00r\x86B!3',20.35,0.007285,0.007286,21.33
2025-10-21 11:12:01.523515,1088,b'+\x00r\x86A+\x00r\x86B!3',20.35,0.007286,0.007286,21.33
2025-10-21 11:12:01.573403,1089,b'+\x00r\x87A+\x00r\x86B!3',20.35,0.007287,0.007286,21.33
2025-10-21 11:12:01.624112,1090,b'+\x00r\x85A+\x00r\x86B!3',20.34,0.007285,0.007286,21.33
2025-10-21 11:12:01.674155,1091,b'+\x00r\x84A+\x00r\x86B!3',20.34,0.007284,0.007286,21.33
2025-10-21 11:12:01.724311,1092,b'+\x00r\x87A+\x00r\x86B!3',20.34,0.007287,0.007286,21.33
2025-10-21 11:12:01.774530,1093,b'+\x00r\x88A+\x00r\x86B!3',20.34,0.007288,0.007286,21.33
2025-10-21 11:12:01.824749,1094,b'+\x00r\x88A+\x00r\x86B!3',20.34,0.007288,0.007286,21.33
2025-10-21 11:12:01.875060,1095,b'+\x00r\x90A+\x00r\x87B!3',20.34,0.007290,0.007287,21.33
2025-10-21 11:12:01.925387,1096,b'+\x00r\x88A+\x00r\x87B!3',20.34,0.007288,0.007287,21.33
2025-10-21 11:12:01.975603,1097,b'+\x00r\x84A+\x00r\x86B!3',20.34,0.007284,0.007286,21.33
2025-10-21 11:12:02.025904,1098,b'+\x00r\x87A+\x00r\x86B!3',20.34,0.007287,0.007286,21.33
2025-10-21 11:12:02.076178,1099,b'+\x00r\x88A+\x00r\x87B!3',20.34,0.007288,0.007287,21.33
2025-10-21 11:12:02.126382,1100,b'+\x00r\x87A+\x00r\x87B!3',20.34,0.007287,0.007287,21.33
2025-10-21 11:12:02.176967,1101,b'+\x00r\x88A+\x00r\x87B!3',20.34,0.007288,0.007287,21.33
2025-10-21 11:12:02.227011,1102,b'+\x00r\x85A+\x00r\x87B!3',20.34,0.007285,0.007287,21.33
2025-10-21 11:12:02.277356,1103,b'+\x00r\x86A+\x00r\x87B!3',20.34,0.007286,0.007287,21.33
2025-10-21 11:12:02.327966,1104,b'+\x00r\x88A+\x00r\x87B!3',20.34,0.007288,0.007287,21.33
2025-10-21 11:12:02.378518,1105,b'+\x00r\x84A+\x00r\x86B!3',20.34,0.007284,0.007286,21.33
2025-10-21 11:12:02.428187,1106,b'+\x00r\x85A+\x00r\x86B!3',20.34,0.007285,0.007286,21.33
2025-10-21 11:12:02.478853,1107,b'+\x00r\x88A+\x00r\x87B!3',20.34,0.007288,0.007287,21.33
2025-10-21 11:12:02.528579,1108,b'+\x00r\x85A+\x00r\x86B!3',20.34,0.007285,0.007286,21.33
2025-10-21 11:12:02.579125,1109,b'+\x00r\x85A+\x00r\x86B!3',20.34,0.007285,0.007286,21.33
2025-10-21 11:12:02.629280,1110,b'+\x00r\x85A+\x00r\x86B!3',20.34,0.007285,0.007286,21.33
2025-10-21 11:12:02.680112,1111,b'+\x00r\x82A+\x00r\x86B!3',20.34,0.007282,0.007286,21.33
2025-10-21 11:12:02.730037,1112,b'+\x00r\x85A+\x00r\x86B!3',20.34,0.007285,0.007286,21.33
2025-10-21 11:12:02.780327,1113,b'+\x00r\x89A+\x00r\x86B!3',20.34,0.007289,0.007286,21.33
2025-10-21 11:12:02.830329,1114,b'+\x00r\x87A+\x00r\x86B!3',20.33,0.007287,0.007286,21.33
2025-10-21 11:12:02.880965,1115,b'+\x00r\x87A+\x00r\x86B!3',20.33,0.007287,0.007286,21.33
2025-10-21 11:12:02.931245,1116,b'+\x00r\x86A+\x00r\x86B!3',20.33,0.007286,0.007286,21.33
2025-10-21 11:12:02.981495,1117,b'+\x00r\x83A+\x00r\x86B!3',20.33,0.007283,0.007286,21.33
2025-10-21 11:12:03.031448,1118,b'+\x00r\x84A+\x00r\x86B!3',20.33,0.007284,0.007286,21.33
2025-10-21 11:12:03.081742,1119,b'+\x00r\x87A+\x00r\x86B!3',20.33,0.007287,0.007286,21.33
2025-10-21 11:12:03.132000,1120,b'+\x00r\x88A+\x00r\x86B!3',20.33,0.007288,0.007286,21.33
2025-10-21 11:12:03.182798,1121,b'+\x00r\x85A+\x00r\x86B!3',20.33,0.007285,0.007286,21.33
2025-10-21 11:12:03.232922,1122,b'+\x00r\x82A+\x00r\x86B!3',20.33,0.007282,0.007286,21.33
2025-10-21 11:12:03.283167,1123,b'+\x00r\x86A+\x00r\x86B!3',20.33,0.007286,0.007286,21.33
2025-10-21 11:12:03.333433,1124,b'+\x00r\x87A+\x00r\x86B!3',20.33,0.007287,0.007286,21.33
2025-10-21 11:12:03.383519,1125,b'+\x00r\x89A+\x00r\x86B!3',20.33,0.007289,0.007286,21.33
2025-10-21 11:12:03.434033,1126,b'+\x00r\x91A+\x00r\x86B!3',20.33,0.007291,0.007286,21.33
2025-10-21 11:12:03.483932,1127,b'+\x00r\x90A+\x00r\x87B!3',20.33,0.007290,0.007287,21.33
2025-10-21 11:12:03.534285,1128,b'+\x00r\x87A+\x00r\x87B!3',20.33,0.007287,0.007287,21.33
2025-10-21 11:12:03.584842,1129,b'+\x00r\x90A+\x00r\x87B!3',20.33,0.007290,0.007287,21.33
2025-10-21 11:12:03.634691,1130,b'+\x00r\x89A+\x00r\x87B!3',20.33,0.007289,0.007287,21.33
2025-10-21 11:12:03.685165,1131,b'+\x00r\x88A+\x00r\x87B!3',20.33,0.007288,0.007287,21.33
2025-10-21 11:12:03.735282,1132,b'+\x00r\x92A+\x00r\x88B!3',20.33,0.007292,0.007288,21.33
2025-10-21 11:12:03.785911,1133,b'+\x00r\x90A+\x00r\x88B!3',20.33,0.007290,0.007288,21.33
2025-10-21 11:12:03.835852,1134,b'+\x00r\x87A+\x00r\x88B!3',20.33,0.007287,0.007288,21.33
2025-10-21 11:12:03.886093,1135,b'+\x00r\x91A+\x00r\x88B!3',20.33,0.007291,0.007288,21.33
2025-10-21 11:12:03.936464,1136,b'+\x00r\x93A+\x00r\x89B!3',20.33,0.007293,0.007289,21.33
2025-10-21 11:12:03.987019,1137,b'+\x00r\x92A+\x00r\x89B!3',20.33,0.007292,0.007289,21.33
2025-10-21 11:12:04.036887,1138,b'+\x00r\x93A+\x00r\x89B!3',20.33,0.007293,0.007289,21.33
2025-10-21 11:12:04.087623,1139,b'+\x00r\x89A+\x00r\x89B!3',20.32,0.007289,0.007289,21.33
2025-10-21 11:12:04.137843,1140,b'+\x00r\x87A+\x00r\x89B!3',20.32,0.007287,0.007289,21.33
2025-10-21 11:12:04.188069,1141,b'+\x00r\x88A+\x00r\x89B!3',20.32,0.007288,0.007289,21.33
2025-10-21 11:12:04.238092,1142,b'+\x00r\x87A+\x00r\x89B!3',20.32,0.007287,0.007289,21.33
2025-10-21 11:12:04.288678,1143,b'+\x00r\x90A+\x00r\x89B!3',20.32,0.007290,0.007289,21.33
2025-10-21 11:12:04.338902,1144,b'+\x00r\x93A+\x00r\x89B!3',20.32,0.007293,0.007289,21.33
2025-10-21 11:12:04.389030,1145,b'+\x00r\x91A+\x00r\x90B!3',20.32,0.007291,0.007290,21.33
2025-10-21 11:12:04.439483,1146,b'+\x00r\x88A+\x00r\x89B!3',20.32,0.007288,0.007289,21.33
2025-10-21 11:12:04.489511,1147,b'+\x00r\x89A+\x00r\x89B!3',20.32,0.007289,0.007289,21.33
2025-10-21 11:12:04.539764,1148,b'+\x00r\x88A+\x00r\x89B!3',20.32,0.007288,0.007289,21.33
2025-10-21 11:12:04.590096,1149,b'+\x00r\x90A+\x00r\x89B!3',20.32,0.007290,0.007289,21.33
2025-10-21 11:12:04.640201,1150,b'+\x00r\x91A+\x00r\x89B!3',20.32,0.007291,0.007289,21.33
2025-10-21 11:12:04.690793,1151,b'+\x00r\x88A+\x00r\x89B!3',20.32,0.007288,0.007289,21.33
2025-10-21 11:12:04.740846,1152,b'+\x00r\x86A+\x00r\x89B!3',20.32,0.007286,0.007289,21.33
2025-10-21 11:12:04.791162,1153,b'+\x00r\x85A+\x00r\x89B!3',20.32,0.007285,0.007289,21.33
2025-10-21 11:12:04.841329,1154,b'+\x00r\x89A+\x00r\x89B!3',20.32,0.007289,0.007289,21.33
2025-10-21 11:12:04.891715,1155,b'+\x00r\x91A+\x00r\x89B!3',20.32,0.007291,0.007289,21.33
2025-10-21 11:12:04.941898,1156,b'+\x00r\x91A+\x00r\x89B!3',20.32,0.007291,0.007289,21.33
2025-10-21 11:12:04.992468,1157,b'+\x00r\x92A+\x00r\x89B!3',20.32,0.007292,0.007289,21.33
2025-10-21 11:12:05.042706,1158,b'+\x00r\x90A+\x00r\x89B!3',20.32,0.007290,0.007289,21.33
2025-10-21 11:12:05.093062,1159,b'+\x00r\x88A+\x00r\x89B!3',20.32,0.007288,0.007289,21.33
2025-10-21 11:12:05.143278,1160,b'+\x00r\x88A+\x00r\x89B!3',20.32,0.007288,0.007289,21.33
2025-10-21 11:12:05.200019,1161,b'+\x00r\x88A+\x00r\x89B!3',20.31,0.007288,0.007289,21.33
2025-10-21 11:12:05.243415,1162,b'+\x00r\x86A+\x00r\x89B!3',20.32,0.007286,0.007289,21.33
2025-10-21 11:12:05.294153,1163,b'+\x00r\x89A+\x00r\x89B!3',20.32,0.007289,0.007289,21.33
2025-10-21 11:12:05.344063,1164,b'+\x00r\x91A+\x00r\x89B!3',20.32,0.007291,0.007289,21.33
2025-10-21 11:12:05.394377,1165,b'+\x00r\x90A+\x00r\x89B!3',20.31,0.007290,0.007289,21.33
2025-10-21 11:12:05.444787,1166,b'+\x00r\x87A+\x00r\x89B!3',20.31,0.007287,0.007289,21.33
2025-10-21 11:12:05.495267,1167,b'+\x00r\x85A+\x00r\x88B!3',20.31,0.007285,0.007288,21.33
2025-10-21 11:12:05.545180,1168,b'+\x00r\x85A+\x00r\x88B!3',20.31,0.007285,0.007288,21.33
2025-10-21 11:12:05.595638,1169,b'+\x00r\x87A+\x00r\x88B!3',20.31,0.007287,0.007288,21.33
2025-10-21 11:12:05.645848,1170,b'+\x00r\x91A+\x00r\x88B!3',20.31,0.007291,0.007288,21.33
2025-10-21 11:12:05.696275,1171,b'+\x00r\x90A+\x00r\x89B!3',20.31,0.007290,0.007289,21.33
2025-10-21 11:12:05.746264,1172,b'+\x00r\x87A+\x00r\x88B!3',20.31,0.007287,0.007288,21.33
2025-10-21 11:12:05.797031,1173,b'+\x00r\x84A+\x00r\x88B!3',20.31,0.007284,0.007288,21.33
2025-10-21 11:12:05.847118,1174,b'+\x00r\x85A+\x00r\x88B!3',20.31,0.007285,0.007288,21.33
2025-10-21 11:12:05.897037,1175,b'+\x00r\x84A+\x00r\x87B!3',20.31,0.007284,0.007287,21.33
2025-10-21 11:12:05.947592,1176,b'+\x00r\x82A+\x00r\x87B!3',20.31,0.007282,0.007287,21.33
2025-10-21 11:12:05.997654,1177,b'+\x00r\x83A+\x00r\x86B!3',20.31,0.007283,0.007286,21.33
